type,id,nr,name,city
"station","8002116","1954","Friedrichstal (Baden)","Stutensee"
"station","8002117","1956","Friedrichsthal (Saar)","Friedrichsthal (Saar)"
"station","8089058","1932","Friedenau","Berlin"
"station","8011587","1961","Friesdorf Ost","Friesdorf"
"station","8002110","1945","Friedrichshafen Hafen","Friedrichshafen"
"station","8002127","1963","Frimmersdorf","Grevenbroich"
"station","8011588","1965","Frohburg","Frohburg"
"station","8002123","1962","Friesenheim (Baden)","Friesenheim "
"station","8000105","1866","Frankfurt (Main) Hbf","Frankfurt am Main"
"station","8002130","1967","Fröndenberg-Frömern","Fröndenberg (Ruhr)"
"station","8010119","1971","Frose","Frose"
"station","8002133","1968","Frommern","Balingen"
"station","8002134","1970","Fronhausen (Lahn)","Fronhausen"
"station","8010118","1972","Fröttstädt","Fröttstädt"
"station","8002137","1974","Fürfurt","Weinbach"
"station","8010399","1975","Fürstenberg (Havel)","Fürstenberg Havel"
"station","8000113","1969","Fröndenberg","Fröndenberg (Ruhr)"
"station","8011591","1981","Fürstenwalde (Spree) Süd","Fürstenwalde (Spree)"
"station","8002161","1983","Furth (b Deisenhofen)","Oberhaching"
"station","8002150","1985","Fürth (Odenw)","Fürth (Odenw)"
"station","8002159","1986","Furth im Wald","Furth im Wald"
"station","8002149","1987","Fürth Westvorstadt","Fürth"
"station","8010120","1980","Fürstenwalde (Spree)","Fürstenwalde (Spree)"
"station","8000112","1947","Friedrichshafen Stadt","Friedrichshafen"
"station","8000107","1893","Freiburg (Breisgau) Hbf","Freiburg"
"station","8002153","1989","Fürth-Dambach","Fürth"
"station","8002152","1988","Fürth-Burgfarrnbach","Fürth"
"station","8002155","1991","Fürth-Unterfürberg","Fürth-Unterfürberg"
"station","8011592","1994","Gadebusch","Gadebusch"
"station","8002162","1993","Gablingen","Gablingen"
"station","8002141","1977","Fürstenfeldbruck","Fürstenfeldbruck"
"station","8002173","2001","Gaißach","Gaißach"
"station","8002156","1992","Füssen","Füssen"
"station","8089059","1944","Friedrichsfelde Ost","Berlin"
"station","8011594","2006","Gangloffsömmern","Gangloffsömmern"
"station","8002171","2000","Gaimersheim","Gaimersheim"
"station","8002179","2005","Ganderkesee","Ganderkesee"
"station","8002180","2008","Garbeck","Balve"
"station","8002185","2012","Garding","Garding"
"station","8002182","2009","Garbenteich","Pohlheim"
"station","8002168","1998","Gaildorf West","Gaildorf"
"station","8011599","2018","Gatersleben","Gatersleben"
"station","8011596","2011","Gardelegen","Gardelegen"
"station","8011598","2017","Markkleeberg-Gaschwitz","Markkleeberg OT Gaschwitz"
"station","8002165","2016","Gärtringen","Gärtringen"
"station","8002191","2020","Gau Bickelheim","Gau Bickelheim"
"station","8002195","2021","Gaubüttelbrunn","Wittighausen"
"station","8011602","2027","Gebra (Hainleite)","Niedergebra"
"station","8002187","2014","Garmisch-Partenkirchen","Garmisch-Partenkirchen"
"station","8002203","2028","Geeste","Geeste"
"station","8010121","2029","Geestgottberg","Geestgottberg"
"station","8001088","2013","Bonn-Endenich Nord","Bonn"
"station","8011603","2030","Gehlberg","Gehlberg"
"station","8002205","2036","Geigant","Waldmünchen"
"station","8000375","2019","Gau Algesheim","Gau Algesheim"
"station","8002207","2038","Geilhausen","Windeck"
"station","8002198","2024","Gauting","Gauting"
"station","8002209","2039","Geiselhöring","Geiselhöring"
"station","8002166","2023","Gäufelden","Gäufelden"
"station","8011609","2043","Geising","Geising"
"station","8089014","2035","Gehrenseestraße","Berlin"
"station","8002210","2040","Geisenbrunn","Gilching"
"station","8000115","1973","Fulda","Fulda"
"station","8002214","2044","Geisingen","Geisingen"
"station","8002154","1990","Fürth-Klinikum","Fürth"
"station","8002220","2047","Geitau","Bayrischzell"
"station","8002212","2042","Geisenheim","Geisenheim"
"station","8011611","2049","Gelbensande","Gelbensande"
"station","8002217","2046","Geislingen West","Geislingen (Steige)"
"station","8010122","2048","Geithain","Geithain"
"station","8002206","2037","Geilenkirchen","Geilenkirchen"
"station","8002227","2057","Gelsenkirchen-Rotthausen","Gelsenkirchen"
"station","8002222","2050","Geldern","Geldern"
"station","8002218","2045","Geislingen (Steige)","Geislingen (Steige)"
"station","8002226","2056","Gelsenkirchen-Hassel","Gelsenkirchen"
"station","8002233","2061","Genderkingen","Genderkingen"
"station","8000117","2051","Gelnhausen","Gelnhausen"
"station","8002225","2055","Gelsenkirchen-Buer Süd","Gelsenkirchen"
"station","8002223","2053","Gelsenkirchen Zoo","Gelsenkirchen"
"station","8000119","2058","Geltendorf","Geltendorf"
"station","8002235","2062","Gengenbach","Gengenbach"
"station","8002236","2065","Felsberg-Gensungen","Felsberg"
"station","8010123","2066","Genthin","Genthin"
"station","8000120","2060","Gemünden (Main)","Gemünden (Main)"
"station","8000121","2064","Gensingen-Horrweiler","Gensingen"
"station","8003370","2070","Köln Airport-Businesspark","Köln"
"station","8011619","2077","Gera-Langenberg","Gera"
"station","8011623","2081","Gera-Zwötzen","Gera"
"station","8002237","2071","Georgensgmünd","Georgensgmünd"
"station","8011624","2082","Geraberg","Geraberg"
"station","8002224","2054","Gelsenkirchen-Buer Nord","Gelsenkirchen"
"station","8002242","2085","Gerhausen","Blaubeuren"
"station","8002244","2089","Gerlenhofen","Neu-Ulm"
"station","8002243","2088","Gerlachsheim","Lauda-Königshofen"
"station","8002240","2083","Geradstetten","Remshalden"
"station","8011626","2086","Gerichshain","Machern"
"station","8002251","2098","Geroldshausen","Geroldshausen"
"station","8002249","2097","Gernsheim","Gernsheim"
"station","8000123","2099","Gerolstein","Gerolstein"
"station","8002247","2094","Gernlinden","Maisach"
"station","8011628","2101","Gersdorf (b Görlitz)","Markersdorf-Gersdorf"
"station","8002254","2102","Gersfeld (Rhön)","Gersfeld (Rhön)"
"station","8000376","2092","Germersheim","Germersheim"
"station","8011629","2105","Gerstungen","Gerstungen"
"station","8002256","2104","Gersthofen","Gersthofen"
"station","8003379","2090","Köln Steinstraße","Köln"
"station","8000114","1984","Fürth (Bay) Hbf","Fürth"
"station","8011630","2108","Gerwisch","Gerwisch"
"station","8006006","2091","Germering-Unterpfaffenhofen","Germering"
"station","8002259","2107","Gertenbach","Witzenhausen-Gertenbach"
"station","8002262","2109","Geseke","Geseke"
"station","8010126","2075","Gera Süd","Gera"
"station","8002265","2111","Gettenau-Bingenheim","Echzell"
"station","8011632","2119","Giersleben","Giersleben"
"station","8001943","2116","Gevelsberg-Knapp","Gevelsberg-Knapp"
"station","8002272","2118","Giengen (Brenz)","Giengen (Brenz)"
"station","8002268","2114","Gevelsberg West","Gevelsberg"
"station","8002266","2112","Gettorf","Gettorf"
"station","8002263","2110","Gessertshausen","Gessertshausen"
"station","8010125","2073","Gera Hbf","Gera"
"station","8002280","2128","Girod","Girod"
"station","8002509","2115","Gevelsberg-Kipp","Gevelsberg-Kipp"
"station","8002267","2113","Gevelsberg Hbf","Gevelsberg"
"station","8002281","2129","Gittelde","Gittelde"
"station","8002278","2126","Gingen (Fils)","Gingen (Fils)"
"station","8002275","2124","Gilching-Argelsried","Gilching"
"station","8003674","2121","Gießen Licher Straße","Gießen"
"station","8002286","2136","Glan-Münchweiler","Glan-Münchweiler"
"station","8011636","2139","Glashütte (Sachs)","Glashütte"
"station","8002288","2140","Glauburg-Glauberg","Glauburg"
"station","8011637","2141","Glaubitz (b Riesa)","Glaubitz "
"station","8000185","2122","Gifhorn","Gifhorn"
"station","8010130","2143","Glauchau-Schönbörnchen","Glauchau "
"station","8011641","2148","Glöwen","Plattenburg OT Glöwen"
"station","8002290","2145","Glesch","Bergheim"
"station","8002274","2123","Gifhorn-Stadt","Gifhorn"
"station","8002284","2134","Gladbeck-Zweckel","Gladbeck"
"station","8011643","2149","Glückauf","Sondershausen"
"station","8011646","2153","Gnevkow","Gnevkow"
"station","8010084","2152","Gnadau","Gnadau"
"station","8002301","2158","Göbelnrod","Grünberg"
"station","8002293","2151","Glückstadt","Glückstadt"
"station","8010129","2142","Glauchau (Sachs)","Glauchau "
"station","8002304","2164","Göhrde","Nahrendorf"
"station","8002300","2163","Godramstein","Landau"
"station","8002299","2162","Höxter-Godelheim","Höxter"
"station","8002319","2168","Gokels","Gokels"
"station","8002775","2166","Hennef Im Siegbogen","Hennef (Sieg)"
"station","8011665","2170","Goldbeck (Kr Osterburg)","Goldbeck (Kr Osterburg)"
"station","8000126","2161","Riedstadt-Goddelau","Riedstadt"
"station","8002321","2174","Goldhausen","Ruppach-Goldhausen"
"station","8000380","2175","Goldshöfe","Aalen-Goldshöfe"
"station","8002320","2173","Goldenstedt (Oldb)","Goldenstedt"
"station","8002296","2159","Goch","Goch"
"station","8011667","2177","Gollmitz (Niederlausitz)","Calau"
"station","8002283","2132","Gladbeck Ost","Gladbeck"
"station","8011668","2180","Golßen (Niederlausitz)","Golßen "
"station","8011671","2182","Golzow (b Eberswalde)","Chorin-Golzow"
"station","8011672","2185","Golzow (Oderbruch)","Golzow"
"station","8011673","2186","Gommern","Gommern"
"station","8000125","2133","Gladbeck West","Gladbeck"
"station","8000118","2052","Gelsenkirchen Hbf","Gelsenkirchen"
"station","8011674","2192","Gorgast","Küstriner Vorland"
"station","8011656","2195","Görlitz-Weinhübel","Görlitz"
"station","8011654","2191","Görden","Brandenburg an der Havel"
"station","8002329","2200","Gosberg","Pinzberg"
"station","8011657","2196","Görsbach","Görsbach"
"station","8011676","2203","Goßdorf-Kohlmühle","Hohnstein"
"station","8005201","2171","Goldberg","Böblingen"
"station","8002333","2206","Goßmannsdorf","Ochsenfurt"
"station","8010134","2207","Gößnitz","Gößnitz"
"station","8000124","2120","Gießen","Gießen"
"station","8002335","2215","Gotteszell","Zachenberg-Gotteszell"
"station","8011678","2210","Gotha Ost","Gotha"
"station","8002334","2214","Gottenheim","Gottenheim"
"station","8011662","2220","Götz","Groß Kreutz (Havel)"
"station","8013481","2178","Golm","Potsdam"
"station","8002337","2219","Gottmadingen","Gottmadingen"
"station","8002315","2221","Dreieich-Götzenhain","Dreieich"
"station","8002345","2224","Graben-Neudorf Nord","Graben-Neudorf"
"station","8011681","2225","Grabow (Meckl)","Grabow "
"station","8000131","2223","Graben-Neudorf","Graben-Neudorf"
"station","8002343","2228","Grafenaschau","Murnau"
"station","8002344","2229","Grafenau","Grafenau"
"station","8010131","2194","Görlitz","Görlitz"
"station","8000130","2202","Goslar","Goslar"
"station","8002341","2231","Gräfendorf","Gräfendorf"
"station","8002340","2230","Gräfenberg","Gräfenberg"
"station","8010137","2233","Gräfenroda","Gräfenroda"
"station","8011683","2232","Gräfenhainichen","Gräfenhainichen"
"station","8002339","2227","Gräfelfing","Gräfelfing"
"station","8010133","2201","Jena-Göschwitz","Jena"
"station","8011687","2237","Gräfentonna","Tonna"
"station","8011689","2244","Grambow","Grambow"
"station","8011685","2235","Gräfenstuhl-Klippmühle","Mansfeld"
"station","8002348","2241","Grafing Stadt","Grafing"
"station","8002342","2249","Gräveneck","Weinbach"
"station","8011691","2246","Gransee","Gransee"
"station","8010136","2209","Gotha","Gotha"
"station","8002347","2240","Grafing Bahnhof","Grafing"
"station","8000127","2189","Göppingen","Göppingen"
"station","8000128","2218","Göttingen","Göttingen"
"station","8011697","2256","Greiz-Dölau","Greiz"
"station","8002358","2250","Grebenstein","Grebenstein"
"station","8002351","2243","Grafrath","Grafrath"
"station","8011694","2253","Greifswald Süd","Greifswald"
"station","8011702","2267","Grieben (Meckl)","Grieben "
"station","8011700","2261","Greußen","Greußen"
"station","8010140","2254","Greiz","Greiz"
"station","8010141","2265","Grevesmühlen","Grevesmühlen"
"station","8084070","2270","Griefstedt","Griefstedt"
"station","8017041","2271","Griesen (Oberbay)","Garmisch-Partenkirchen"
"station","8011703","2269","Griebo","Wittenberg"
"station","8002365","2257","Grenzach","Grenzach-Wyhlen"
"station","8002373","2272","Grießen (Baden)","Klettgau-Grießen"
"station","8011699","2259","Greppin","Bitterfeld-Wolfen"
"station","8011707","2277","Grimmen","Grimmen"
"station","8002370","2264","Lennestadt-Grevenbrück","Lennestadt"
"station","8011709","2280","Grobau","Burgstein"
"station","8002374","2274","Edermünde-Grifte","Edermünde-Grifte"
"station","8002369","2262","Greven","Greven"
"station","8010142","2278","Grimmenthal","Grimmenthal"
"station","8010139","2252","Greifswald","Greifswald"
"station","8011712","2284","Gröditz (b Riesa)","Gröditz "
"station","8002380","2286","Grombach","Bad Rappenau"
"station","8011711","2282","Gröbers","Gröbers"
"station","8002382","2287","Bad Vilbel-Gronau","Bad Vilbel"
"station","8000133","2263","Grevenbroich","Grevenbroich"
"station","8002378","2289","Bad Grönenbach","Bad Grönenbach"
"station","8011714","2291","Groß Ammensleben","Groß Ammensleben"
"station","8011718","2295","Groß Brütz","Brüsewitz"
"station","8000382","2288","Gronau (Westf)","Gronau (Westf)"
"station","8013447","2297","Zwenkau-Großdalzig","Zwenkau"
"station","8011695","2268","Potsdam Griebnitzsee","Potsdam"
"station","8011723","2304","Groß Kiesow","Groß Kiesow"
"station","8002377","2281","Gröbenzell","Gröbenzell"
"station","8011705","2275","Grimma ob Bf","Grimma"
"station","8011725","2307","Groß Kreutz","Groß Kreutz (Havel)"
"station","8002388","2303","Groß Karben","Karben"
"station","8011726","2308","Groß Laasch","Groß Laasch"
"station","8011729","2311","Groß Lüsewitz","Sanitz"
"station","8011730","2312","Groß Pankow","Groß Pankow"
"station","8002383","2290","Gronsdorf","Haar"
"station","8002399","2323","Großarmschlag","Grafenau"
"station","8011735","2318","Groß Schwaß","Kritzmow"
"station","8002391","2316","Groß Rohrheim","Groß Rohrheim"
"station","8000136","2299","Groß Gerau","Groß Gerau"
"station","8010144","2327","Großbothen","Großbothen"
"station","8002389","2306","Frechen-Königsdorf","Frechen"
"station","8002402","2329","Großbüllesheim","Euskirchen"
"station","8011740","2325","Großbeeren","Großbeeren"
"station","8011746","2338","Großengottern","Großengottern"
"station","8002405","2334","Groß Düngen","Bad Salzdetfurth"
"station","8002409","2336","Großen Buseck","Buseck"
"station","8011745","2333","Großdeuben","Böhlen"
"station","8002393","2320","Groß Umstadt Mitte","Groß Umstadt"
"station","8002386","2300","Groß Gerau-Dornberg","Groß Gerau-Dornberg"
"station","8002410","2337","Großen Linden","Linden"
"station","8002412","2341","Großenkneten","Großenkneten"
"station","8011750","2343","Großfurra","Sondershausen OT Großfurr"
"station","8002416","2344","Großgeschaidt","Heroldsberg"
"station","8002413","2342","Großenlüder","Großenlüder"
"station","8011751","2345","Großharthau","Großharthau"
"station","8002403","2330","Großburgwedel","Burgwedel"
"station","8002420","2346","Großhelfendorf","Aying"
"station","8010145","2347","Großheringen","Großheringen"
"station","8002424","2350","Großkarolinenfeld","Großkarolinenfeld"
"station","8002400","2324","Großauheim (Kr Hanau)","Hanau"
"station","8010146","2351","Großkorbetha","Großkorbetha"
"station","8011754","2356","Großneuhausen","Großneuhausen"
"station","8011753","2355","Großlehna","Markranstädt"
"station","8002422","2349","Großhesselohe Isartalbahnhof","Pullach"
"station","8011758","2360","Großröhrsdorf","Großröhrsdorf"
"station","8002425","2352","Großkrotzenburg","Großkrotzenburg"
"station","8011761","2364","Großschönau (Sachs)","Großschönau"
"station","8011759","2361","Großrudestedt","Großrudestedt"
"station","8011752","2353","Großkugel","Kabelsketal"
"station","8011756","2359","Großräschen","Großräschen"
"station","8002436","2377","Grub (Oberpf)","Waldmünchen (Grub)"
"station","8002432","2371","Großwalbur","Meeder"
"station","8011766","2372","Großwudicke","MilowerLandOTGroßwudicke"
"station","8011762","2365","Großschwabhausen","Großschwabhausen"
"station","8011755","2357","Großpösna","Großpösna"
"station","8011763","2367","Großsteinberg","Parthenstein"
"station","8011773","2388","Grünbach","Grünbach"
"station","8011749","2340","Großenhain Cottb Bf","Großenhain"
"station","8002430","2362","Heddesheim/Hirschberg","Heddesheim"
"station","8002448","2387","Grunbach","Remshalden"
"station","8002435","2376","Grub (Oberbay)","Poing"
"station","8002439","2389","Grünberg (Oberhess)","Grünberg"
"station","8002434","2378","Grub am Forst","Grub am Forst"
"station","8011770","2383","Grüna (Sachs)","Chemnitz"
"station","8002441","2393","Grünebach Ort","Grünebach"
